Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File	Specie ID	Original Index	offset	review	type	Reason
137	Spectrogram 1	1	118.630385488	118.897414966	4349.707	4909.570	JAGUAS253_20121114_081107.wav	Hyloxalus	297	60	0		
138	Spectrogram 1	1	119.582403628	119.744943311	4263.574	4844.971	JAGUAS253_20121114_081107.wav	Hyloxalus	299	60	0		
140	Spectrogram 1	1	123.773242630	124.051882086	4026.709	4457.373	JAGUAS253_20121114_082107.wav	Hyloxalus	311	120	0		
141	Spectrogram 1	1	124.400181406	124.702040816	4112.842	4608.105	JAGUAS253_20121114_082107.wav	Hyloxalus	313	120	0		
143	Spectrogram 1	1	125.712108844	125.886258503	4112.842	4414.307	JAGUAS253_20121114_082107.wav	Hyloxalus	316	120	0		
144	Spectrogram 1	1	126.443537415	126.652517007	4112.842	4435.840	JAGUAS253_20121114_082107.wav	Hyloxalus	317	120	0		
146	Spectrogram 1	1	128.916462585	129.102222222	4112.842	4392.773	JAGUAS253_20121114_082107.wav	Hyloxalus	321	120	0		
150	Spectrogram 1	1	132.805804989	132.968344671	4112.842	4414.307	JAGUAS253_20121114_082107.wav	Hyloxalus	326	120	0		
151	Spectrogram 1	1	133.479183673	133.699773243	4134.375	4478.906	JAGUAS253_20121114_082107.wav	Hyloxalus	327	120	0		
153	Spectrogram 1	1	136.021768707	136.184308390	4112.842	4414.307	JAGUAS253_20121114_082107.wav	Hyloxalus	331	120	0		
154	Spectrogram 1	1	136.683537415	136.927346939	4048.242	4435.840	JAGUAS253_20121114_082107.wav	Hyloxalus	333	120	0		
158	Spectrogram 1	1	140.027210884	140.224580499	4134.375	4435.840	JAGUAS253_20121114_082107.wav	Hyloxalus	340	120	0		
159	Spectrogram 1	1	140.561269841	140.747029478	4112.842	4392.773	JAGUAS253_20121114_082107.wav	Hyloxalus	341	120	0		
172	Spectrogram 1	1	172.511927438	172.720907029	4349.707	4801.904	JAGUAS253_20121114_082107.wav	Hyloxalus	384	120	0		
174	Spectrogram 1	1	173.672925170	173.974784580	4414.307	4801.904	JAGUAS253_20121114_082107.wav	Hyloxalus	386	120	0		
176	Spectrogram 1	1	175.785941043	176.052970522	4371.240	4823.438	JAGUAS253_20121114_082107.wav	Hyloxalus	392	120	0		
177	Spectrogram 1	1	176.261950113	176.575419501	4328.174	4844.971	JAGUAS253_20121114_082107.wav	Hyloxalus	394	120	0		
178	Spectrogram 1	1	176.621859410	177.016598639	4371.240	4866.504	JAGUAS253_20121114_082107.wav	Hyloxalus	395	120	0		
180	Spectrogram 1	1	177.655147392	177.933786848	4306.641	4888.037	JAGUAS253_20121114_082107.wav	Hyloxalus	398	120	0		
181	Spectrogram 1	1	178.096326531	178.374965986	4134.375	4888.037	JAGUAS253_20121114_082107.wav	Hyloxalus	399	120	0		
182	Spectrogram 1	1	178.537505669	178.827755102	4371.240	4888.037	JAGUAS253_20121114_082107.wav	Hyloxalus	400	120	0		
183	Spectrogram 1	1	178.967074830	179.280544218	4392.773	4909.570	JAGUAS253_20121114_082107.wav	Hyloxalus	401	120	0		
184	Spectrogram 1	1	179.686893424	179.988752834	4112.842	4844.971	JAGUAS253_20121114_082107.wav	Hyloxalus	403	120	0		
185	Spectrogram 1	1	181.555736961	182.089795918	4198.975	5038.770	JAGUAS253_20121114_083107.wav	Hyloxalus	406	180	0		
187	Spectrogram 1	1	186.965986395	187.383945578	4220.508	4952.637	JAGUAS253_20121114_083107.wav	Hyloxalus	418	180	0		
188	Spectrogram 1	1	187.430385488	187.883174603	4198.975	4974.170	JAGUAS253_20121114_083107.wav	Hyloxalus	421	180	0		
189	Spectrogram 1	1	187.976054422	188.394013605	4263.574	4974.170	JAGUAS253_20121114_083107.wav	Hyloxalus	423	180	0		
193	Spectrogram 1	1	199.736961451	200.120090703	4177.441	4974.170	JAGUAS253_20121114_083107.wav	Hyloxalus	450	180	0		
195	Spectrogram 1	1	202.836825397	203.208344671	4112.842	4952.637	JAGUAS253_20121114_083107.wav	Hyloxalus	456	180	0		
196	Spectrogram 1	1	203.289614512	203.672743764	4048.242	5469.434	JAGUAS253_20121114_083107.wav	Hyloxalus	457	180	0		
214	Spectrogram 1	1	240.081269841	240.325079365	4457.373	4823.438	JAGUAS253_20121114_084107.wav	Hyloxalus	528	240	0		
216	Spectrogram 1	1	241.126167800	241.428027211	4306.641	4888.037	JAGUAS253_20121114_084107.wav	Hyloxalus	530	240	0		
217	Spectrogram 1	1	242.832834467	243.111473923	4392.773	4888.037	JAGUAS253_20121114_084107.wav	Hyloxalus	534	240	0		
218	Spectrogram 1	1	243.297233560	243.633922902	4306.641	4952.637	JAGUAS253_20121114_084107.wav	Hyloxalus	536	240	0		
219	Spectrogram 1	1	244.818140590	245.154829932	4414.307	4909.570	JAGUAS253_20121114_084107.wav	Hyloxalus	538	240	0		
220	Spectrogram 1	1	245.270929705	245.549569161	4328.174	5081.836	JAGUAS253_20121114_084107.wav	Hyloxalus	539	240	0		
221	Spectrogram 1	1	245.758548753	246.048798186	4392.773	4888.037	JAGUAS253_20121114_084107.wav	Hyloxalus	541	240	0		
222	Spectrogram 1	1	247.267845805	247.639365079	4285.107	4909.570	JAGUAS253_20121114_084107.wav	Hyloxalus	544	240	0		
223	Spectrogram 1	1	247.767074830	248.092154195	4371.240	4866.504	JAGUAS253_20121114_084107.wav	Hyloxalus	545	240	0		
225	Spectrogram 1	1	249.833650794	250.123900227	4414.307	4888.037	JAGUAS253_20121114_084107.wav	Hyloxalus	549	240	0		
227	Spectrogram 1	1	251.366167800	251.633197279	4457.373	4866.504	JAGUAS253_20121114_084107.wav	Hyloxalus	554	240	0		
229	Spectrogram 1	1	252.457505669	252.759365079	4349.707	4888.037	JAGUAS253_20121114_084107.wav	Hyloxalus	556	240	0		
234	Spectrogram 1	1	259.876281179	260.259410431	4371.240	4866.504	JAGUAS253_20121114_084107.wav	Hyloxalus	568	240	0		
237	Spectrogram 1	1	261.931247166	262.140226757	4414.307	4801.904	JAGUAS253_20121114_084107.wav	Hyloxalus	573	240	0		
4	Spectrogram 1	1	6.838276644	7.349115646	2945.702	5378.954	JAGUAS253_20121114_080107.wav	Leptopogon superciliaris	18	0	0		
15	Spectrogram 1	1	13.444353741	13.931972789	2993.115	5232.568	JAGUAS253_20121114_080107.wav	Leptopogon superciliaris	32	0	0		
54	Spectrogram 1	1	38.127165533	38.568344671	3143.848	5641.699	JAGUAS253_20121114_080107.wav	Leptopogon superciliaris	95	0	0		
72	Spectrogram 1	1	48.552925170	49.063764172	2971.582	5340.234	JAGUAS253_20121114_080107.wav	Leptopogon superciliaris	121	0	0		
95	Spectrogram 1	1	85.658049887	86.505578231	1528.857	5598.633	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	206	60	0		
97	Spectrogram 1	1	87.445986395	88.270294785	1528.857	5749.365	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	211	60	0		
100	Spectrogram 1	1	92.078367347	92.496326531	1507.324	8397.949	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	229	60	0		
104	Spectrogram 1	1	94.760272109	95.236281179	1528.857	5727.832	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	235	60	0		
111	Spectrogram 1	1	99.230113379	99.671292517	1593.457	5706.299	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	248	60	0		
115	Spectrogram 1	1	101.633378685	102.341587302	1571.924	7773.486	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	256	60	0		
119	Spectrogram 1	1	104.547482993	105.302131519	1507.324	5684.766	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	262	60	0		
123	Spectrogram 1	1	106.857868481	107.624126984	1507.324	5598.633	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	267	60	0		
125	Spectrogram 1	1	109.667482993	110.364081633	1614.990	6029.297	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	273	60	0		
127	Spectrogram 1	1	111.664399093	112.639637188	1442.725	5857.031	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	278	60	0		
132	Spectrogram 1	1	115.913650794	116.436099773	1528.857	5749.365	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	291	60	0		
139	Spectrogram 1	1	123.134693878	123.552653061	1722.656	5469.434	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	308	120	0		
142	Spectrogram 1	1	125.061950113	125.572789116	2670.117	4952.637	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	314	120	0		
147	Spectrogram 1	1	129.287981859	129.740770975	2153.320	5124.902	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	322	120	0		
148	Spectrogram 1	1	130.274829932	131.052698413	1744.189	5189.502	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	324	120	0		
149	Spectrogram 1	1	131.981496599	132.515555556	1744.189	5211.035	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	325	120	0		
152	Spectrogram 1	1	134.071292517	134.872380952	1701.123	5383.301	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	328	120	0		
155	Spectrogram 1	1	137.101496599	137.600725624	1701.123	5103.369	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	334	120	0		
156	Spectrogram 1	1	137.960634921	138.343764172	1701.123	5081.836	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	335	120	0		
157	Spectrogram 1	1	139.411882086	139.760181406	2691.650	5211.035	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	338	120	0		
160	Spectrogram 1	1	142.860045351	143.219954649	1701.123	5038.770	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	345	120	0		
161	Spectrogram 1	1	145.402630385	145.739319728	1701.123	4888.037	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	348	120	0		
162	Spectrogram 1	1	148.096145125	148.386394558	2777.783	5017.236	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	349	120	0		
163	Spectrogram 1	1	149.837641723	150.185941043	1679.590	5254.102	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	351	120	0		
164	Spectrogram 1	1	152.345396825	152.658866213	1722.656	5383.301	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	354	120	0		
166	Spectrogram 1	1	157.581496599	157.918185941	2756.250	5211.035	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	362	120	0		
167	Spectrogram 1	1	162.295147392	162.666666667	1701.123	5038.770	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	369	120	0		
168	Spectrogram 1	1	165.395011338	165.778140590	1744.189	5211.035	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	373	120	0		
169	Spectrogram 1	1	167.032018141	167.368707483	2799.316	5060.303	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	374	120	0		
170	Spectrogram 1	1	168.564535147	168.901224490	1658.057	5081.836	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	378	120	0		
179	Spectrogram 1	1	177.202358277	177.678367347	2734.717	5017.236	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	396	120	0		
263	Spectrogram 1	1	326.284988662	326.760997732	6072.363	6976.758	JAGUAS253_20121114_102107.wav	Saltator maximus	665	300	0		
268	Spectrogram 1	1	338.951473923	339.450702948	6093.896	7536.621	JAGUAS253_20121114_102107.wav	Saltator maximus	682	300	0		
277	Spectrogram 1	1	351.571519274	352.035918367	6201.562	7213.623	JAGUAS253_20121114_102107.wav	Saltator maximus	707	300	0		
282	Spectrogram 1	1	358.107936508	358.525895692	6309.229	7105.957	JAGUAS253_20121114_102107.wav	Saltator maximus	713	300	0		
295	Spectrogram 1	1	390.394920635	390.917369615	6244.629	7084.424	JAGUAS253_20121114_113107.wav	Saltator maximus	772	360	0		
205	Spectrogram 1	1	219.473922902	220.240181406	2347.119	5340.234	JAGUAS253_20121114_083107.wav	Sing bird 1	480	180	0		
206	Spectrogram 1	1	222.724716553	223.328435374	2196.387	5297.168	JAGUAS253_20121114_083107.wav	Sing bird 1	490	180	0		
210	Spectrogram 1	1	229.899682540	230.515011338	2325.586	5254.102	JAGUAS253_20121114_083107.wav	Sing bird 1	504	180	0		
211	Spectrogram 1	1	232.419047619	233.916734694	1528.857	10809.668	JAGUAS253_20121114_083107.wav	Basileuterus sp	513	180	1	TP	Segment
226	Spectrogram 1	1	250.321269841	250.646349206	4306.641	5749.365	JAGUAS253_20121114_084107.wav	Call bird 2	552	240	1	TP	Segment
232	Spectrogram 1	1	255.719909297	256.010158730	4134.375	6955.225	JAGUAS253_20121114_084107.wav	Call bird 2	562	240	1	FP	
233	Spectrogram 1	1	258.854603175	259.168072562	4306.641	6007.764	JAGUAS253_20121114_084107.wav	Call bird 2	566	240	1	TP	Segment
238	Spectrogram 1	1	262.593015873	263.022585034	3940.576	7278.223	JAGUAS253_20121114_084107.wav	Call bird 2	574	240	1	TP	Overlapping
242	Spectrogram 1	1	270.534240363	271.137959184	3789.844	6739.893	JAGUAS253_20121114_084107.wav	Call bird 2	601	240	1	TP	Segment
289	Spectrogram 1	1	374.570521542	374.721451247	14276.514	16408.301	JAGUAS253_20121114_113107.wav	Coereba flaveola	738	360	1	TP	Wrong
292	Spectrogram 1	1	381.397188209	383.010975057	5921.631	10379.004	JAGUAS253_20121114_113107.wav	Coereba flaveola	761	360	1	FP	
298	Spectrogram 1	1	398.661224490	400.135691610	5857.031	9948.340	JAGUAS253_20121114_113107.wav	Coereba flaveola	786	360	1	FP	
302	Spectrogram 1	1	423.262403628	423.587482993	3811.377	4349.707	JAGUAS253_20121114_230107.wav	Diasporus gularis	807	420	1	TP	Wrong
314	Spectrogram 1	1	489.914920635	490.251609977	2842.383	3337.646	JAGUAS253_20121114_234107.wav	Diasporus gularis	941	480	1	FP	
328	Spectrogram 1	1	529.017324263	529.377233560	2799.316	3316.113	JAGUAS253_20121114_234107.wav	Diasporus gularis	1049	480	1	FP	
21	Spectrogram 1	1	16.579047619	16.695147392	9926.807	10486.670	JAGUAS253_20121114_080107.wav	Hyloxalus	39	0	1	TP	Wrong
173	Spectrogram 1	1	172.999546485	173.313015873	4371.240	4780.371	JAGUAS253_20121114_082107.wav	Hyloxalus	385	120	1	FP	
230	Spectrogram 1	1	253.467573696	253.722993197	4414.307	4844.971	JAGUAS253_20121114_084107.wav	Hyloxalus	558	240	1	FP	
236	Spectrogram 1	1	261.432018141	261.722267574	4392.773	4823.438	JAGUAS253_20121114_084107.wav	Hyloxalus	572	240	1	FP	
2	Spectrogram 1	1	2.159455782	2.519365079	2950.049	5297.168	JAGUAS253_20121114_080107.wav	Leptopogon superciliaris	8	0	1	FP	
32	Spectrogram 1	1	22.198276644	22.639455782	2885.449	6438.428	JAGUAS253_20121114_080107.wav	Leptopogon superciliaris	57	0	1	TP	Overlapping
67	Spectrogram 1	1	44.442993197	45.139591837	3057.715	5534.033	JAGUAS253_20121114_080107.wav	Leptopogon superciliaris	113	0	1	TP	Segment
68	Spectrogram 1	1	45.290521542	46.045170068	2950.049	5426.367	JAGUAS253_20121114_080107.wav	Leptopogon superciliaris	114	0	1	TP	Segment
71	Spectrogram 1	1	47.426757370	48.367165533	3079.248	5577.100	JAGUAS253_20121114_080107.wav	Leptopogon superciliaris	119	0	1	TP	Segment
78	Spectrogram 1	1	52.198458050	52.976326531	2950.049	5167.969	JAGUAS253_20121114_080107.wav	Leptopogon superciliaris	129	0	1	TP	Segment
83	Spectrogram 1	1	56.737959184	57.504217687	2928.516	5189.502	JAGUAS253_20121114_080107.wav	Leptopogon superciliaris	142	0	1	TP	Segment
91	Spectrogram 1	1	72.260136054	72.654875283	3380.713	5383.301	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	185	60	1	TP	Overlapping
94	Spectrogram 1	1	77.055056689	77.507845805	3531.445	5620.166	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	193	60	1	TP	Overlapping
109	Spectrogram 1	1	98.220045351	98.696054422	4026.709	12252.393	JAGUAS253_20121114_081107.wav	Ramphocelus dimidiatus	245	60	1	TP	Wrong
145	Spectrogram 1	1	126.989206349	127.546485261	1701.123	5254.102	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	318	120	1	TP	Segment
165	Spectrogram 1	1	155.491700680	156.014149660	2842.383	5124.902	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	358	120	1	TP	Segment
171	Spectrogram 1	1	171.838548753	172.210068027	2670.117	5189.502	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	381	120	1	FP	
175	Spectrogram 1	1	174.775873016	175.576961451	2691.650	4952.637	JAGUAS253_20121114_082107.wav	Ramphocelus dimidiatus	389	120	1	TP	Segment
288	Spectrogram 1	1	374.558911565	374.779501134	9431.543	9905.273	JAGUAS253_20121114_113107.wav	Saltator maximus	737	360	1	TP	Wrong
299	Spectrogram 1	1	416.215510204	416.668299320	6503.027	7299.756	JAGUAS253_20121114_113107.wav	Saltator maximus	792	360	1	FP	
192	Spectrogram 1	1	195.568979592	196.997006803	2260.986	5447.900	JAGUAS253_20121114_083107.wav	Sing bird 1	437	180	1	TP	Segment
197	Spectrogram 1	1	204.264852608	204.949841270	2282.520	5447.900	JAGUAS253_20121114_083107.wav	Sing bird 1	459	180	1	TP	Overlapping
199	Spectrogram 1	1	207.898775510	208.548934240	1098.193	5534.033	JAGUAS253_20121114_083107.wav	Sing bird 1	464	180	1	TP	Overlapping
201	Spectrogram 1	1	212.333786848	213.065215420	1550.391	4801.904	JAGUAS253_20121114_083107.wav	Sing bird 1	469	180	1	FP	
203	Spectrogram 1	1	215.642630385	216.327619048	2131.787	5146.436	JAGUAS253_20121114_083107.wav	Sing bird 1	473	180	1	FP	
212	Spectrogram 1	1	235.855600907	236.796009070	2304.053	5146.436	JAGUAS253_20121114_083107.wav	Sing bird 1	518	180	1	TP	Overlapping
213	Spectrogram 1	1	239.443083900	239.988752834	1141.260	5017.236	JAGUAS253_20121114_083107.wav	Sing bird 1	526	180	1	TP	Segment
