Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	File	Specie ID	Original Index	review	type	Reason	offset
566	Spectrogram 1	1	3309.600000000	3311.999000000	9.600	3500.000	SMA03247_20210322_180000.wav	Leptodactylus_fragilis	565	0			3300
567	Spectrogram 1	1	3317.600000000	3319.599000000	17.600	3500.000	SMA03247_20210322_180000.wav	Leptodactylus_fragilis	566	0			3300
568	Spectrogram 1	1	3319.200000000	3321.599000000	19.200	3500.000	SMA03247_20210322_180000.wav	Leptodactylus_fragilis	567	0			3300
569	Spectrogram 1	1	3326.400000000	3328.399000000	26.400	3500.000	SMA03247_20210322_180000.wav	Leptodactylus_fragilis	568	0			3300
570	Spectrogram 1	1	3327.600000000	3329.599000000	27.600	3500.000	SMA03247_20210322_180000.wav	Leptodactylus_fragilis	569	0			3300
571	Spectrogram 1	1	3333.600000000	3335.599000000	33.600	3500.000	SMA03247_20210322_180000.wav	Leptodactylus_fragilis	570	0			3300
572	Spectrogram 1	1	3344.400000000	3346.399000000	44.400	3500.000	SMA03247_20210322_180000.wav	Leptodactylus_fragilis	571	0			3300
573	Spectrogram 1	1	3348.800000000	3350.799000000	48.800	3500.000	SMA03247_20210322_180000.wav	Leptodactylus_fragilis	572	0			3300
574	Spectrogram 1	1	3349.600000000	3351.599000000	49.600	3500.000	SMA03247_20210322_180000.wav	Leptodactylus_fragilis	573	0			3300
575	Spectrogram 1	1	3354.400000000	3356.799000000	54.400	3500.000	SMA03247_20210322_180000.wav	Leptodactylus_fragilis	574	0			3300
1006	Spectrogram 1	1	5760.000000000	5761.999000000	0.000	3000.000	SMA03247_20210322_180000.wav	Leptodactylus_fuscus	1005	0			5760
1007	Spectrogram 1	1	5762.000000000	5763.999000000	2.000	3000.000	SMA03247_20210322_180000.wav	Leptodactylus_fuscus	1006	0			5760
1008	Spectrogram 1	1	5766.000000000	5767.999000000	6.000	3000.000	SMA03247_20210322_180000.wav	Leptodactylus_fuscus	1007	0			5760
1009	Spectrogram 1	1	5766.800000000	5768.799000000	6.800	3000.000	SMA03247_20210322_180000.wav	Leptodactylus_fuscus	1008	0			5760
1010	Spectrogram 1	1	5770.000000000	5771.999000000	10.000	3000.000	SMA03247_20210322_180000.wav	Leptodactylus_fuscus	1009	0			5760
1011	Spectrogram 1	1	5771.600000000	5774.399000000	11.600	3000.000	SMA03247_20210322_180000.wav	Leptodactylus_fuscus	1010	0			5760
1012	Spectrogram 1	1	5777.200000000	5779.199000000	17.200	3000.000	SMA03247_20210322_180000.wav	Leptodactylus_fuscus	1011	0			5760
1013	Spectrogram 1	1	5778.800000000	5780.799000000	18.800	3000.000	SMA03247_20210322_180000.wav	Leptodactylus_fuscus	1012	0			5760
1014	Spectrogram 1	1	5794.800000000	5797.599000000	34.800	3000.000	SMA03247_20210322_180000.wav	Leptodactylus_fuscus	1013	0			5760
1015	Spectrogram 1	1	5808.400000000	5810.399000000	48.400	3000.000	SMA03247_20210322_180000.wav	Leptodactylus_fuscus	1014	0			5760
715	Spectrogram 1	1	3903.200000000	3905.999000000	3.200	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	714	0			3900
716	Spectrogram 1	1	3904.800000000	3906.799000000	4.800	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	715	0			3900
717	Spectrogram 1	1	3908.400000000	3910.399000000	8.400	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	716	1	TP	Noise	3900
718	Spectrogram 1	1	3916.800000000	3918.799000000	16.800	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	717	0			3900
719	Spectrogram 1	1	3928.000000000	3929.999000000	28.000	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	718	1	TP	Intensity	3900
720	Spectrogram 1	1	3928.800000000	3930.799000000	28.800	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	719	0			3900
721	Spectrogram 1	1	3931.200000000	3933.199000000	31.200	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	720	0			3900
722	Spectrogram 1	1	3939.600000000	3941.999000000	39.600	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	721	0			3900
723	Spectrogram 1	1	3943.200000000	3945.199000000	43.200	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	722	0			3900
724	Spectrogram 1	1	3948.000000000	3949.999000000	48.000	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	723	0			3900
725	Spectrogram 1	1	3948.800000000	3950.799000000	48.800	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	724	0			3900
726	Spectrogram 1	1	3955.600000000	3957.599000000	55.600	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	725	0			3900
727	Spectrogram 1	1	3956.400000000	3958.799000000	56.400	3500.000	SMA03247_20210322_181000.wav	Leptodactylus_fragilis	726	0			3900
1112	Spectrogram 1	1	6540.000000000	6541.999000000	0.000	3000.000	SMA03247_20210322_181000.wav	Leptodactylus_fuscus	1111	0			6540
1113	Spectrogram 1	1	6542.800000000	6545.199000000	2.800	3000.000	SMA03247_20210322_181000.wav	Leptodactylus_fuscus	1112	0			6540
1114	Spectrogram 1	1	6549.600000000	6551.599000000	9.600	3000.000	SMA03247_20210322_181000.wav	Leptodactylus_fuscus	1113	0			6540
1115	Spectrogram 1	1	6566.400000000	6568.399000000	26.400	3000.000	SMA03247_20210322_181000.wav	Leptodactylus_fuscus	1114	0			6540
1116	Spectrogram 1	1	6567.600000000	6569.599000000	27.600	3000.000	SMA03247_20210322_181000.wav	Leptodactylus_fuscus	1115	1	TP	Overlapping	6540
1117	Spectrogram 1	1	6576.800000000	6579.599000000	36.800	3000.000	SMA03247_20210322_181000.wav	Leptodactylus_fuscus	1116	1	TP	Overlapping	6540
1118	Spectrogram 1	1	6582.000000000	6584.399000000	42.000	3000.000	SMA03247_20210322_181000.wav	Leptodactylus_fuscus	1117	0			6540
1119	Spectrogram 1	1	6595.200000000	6597.199000000	55.200	3000.000	SMA03247_20210322_181000.wav	Leptodactylus_fuscus	1118	0			6540
434	Spectrogram 1	1	2161.200000000	2163.199000000	1.200	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	433	0			2160
435	Spectrogram 1	1	2165.200000000	2167.199000000	5.200	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	434	0			2160
436	Spectrogram 1	1	2175.600000000	2177.999000000	15.600	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	435	0			2160
437	Spectrogram 1	1	2177.200000000	2179.199000000	17.200	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	436	0			2160
438	Spectrogram 1	1	2179.200000000	2181.199000000	19.200	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	437	0			2160
439	Spectrogram 1	1	2183.200000000	2186.799000000	23.200	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	438	0			2160
440	Spectrogram 1	1	2190.000000000	2191.999000000	30.000	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	439	0			2160
441	Spectrogram 1	1	2195.200000000	2197.199000000	35.200	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	440	0			2160
442	Spectrogram 1	1	2197.600000000	2199.599000000	37.600	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	441	0			2160
443	Spectrogram 1	1	2199.200000000	2201.199000000	39.200	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	442	0			2160
444	Spectrogram 1	1	2210.800000000	2213.199000000	50.800	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	443	0			2160
445	Spectrogram 1	1	2212.400000000	2214.399000000	52.400	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	444	0			2160
446	Spectrogram 1	1	2216.400000000	2218.399000000	56.400	7200.000	SMA03247_20210323_050000.wav	Dendropsophus_microcephalus	445	0			2160
478	Spectrogram 1	1	2580.000000000	2583.199000000	0.000	7200.000	SMA03247_20210324_172000.wav	Dendropsophus_microcephalus	477	0			2580
479	Spectrogram 1	1	2582.000000000	2588.399000000	2.000	7200.000	SMA03247_20210324_172000.wav	Dendropsophus_microcephalus	478	0			2580
480	Spectrogram 1	1	2600.000000000	2603.199000000	20.000	7200.000	SMA03247_20210324_172000.wav	Dendropsophus_microcephalus	479	1	TP	Overlapping	2580
481	Spectrogram 1	1	2606.800000000	2608.799000000	26.800	7200.000	SMA03247_20210324_172000.wav	Dendropsophus_microcephalus	480	0			2580
482	Spectrogram 1	1	2618.400000000	2625.199000000	38.400	7200.000	SMA03247_20210324_172000.wav	Dendropsophus_microcephalus	481	1	FP		2580
483	Spectrogram 1	1	2624.000000000	2625.999000000	44.000	7200.000	SMA03247_20210324_172000.wav	Dendropsophus_microcephalus	482	0			2580
484	Spectrogram 1	1	2629.200000000	2632.399000000	49.200	7200.000	SMA03247_20210324_172000.wav	Dendropsophus_microcephalus	483	1	FP		2580
485	Spectrogram 1	1	2632.800000000	2634.799000000	52.800	7200.000	SMA03247_20210324_172000.wav	Dendropsophus_microcephalus	484	1	FP		2580
1176	Spectrogram 1	1	7025.600000000	7030.799000000	5.600	1300.000	SMA03247_20210325_054000.wav	Alouatta_sp	1175	1	TP	Noise	7020
1177	Spectrogram 1	1	7040.800000000	7043.199000000	20.800	1300.000	SMA03247_20210325_054000.wav	Alouatta_sp	1176	0			7020
1178	Spectrogram 1	1	7047.200000000	7049.599000000	27.200	1300.000	SMA03247_20210325_054000.wav	Alouatta_sp	1177	0			7020
1179	Spectrogram 1	1	7056.000000000	7058.399000000	36.000	1300.000	SMA03247_20210325_054000.wav	Alouatta_sp	1178	0			7020
1180	Spectrogram 1	1	7074.000000000	7077.999000000	54.000	1300.000	SMA03247_20210325_054000.wav	Alouatta_sp	1179	1	TP	Noise	7020
464	Spectrogram 1	1	2522.000000000	2527.599000000	2.000	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	463	0			2520
465	Spectrogram 1	1	2526.800000000	2529.999000000	6.800	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	464	0			2520
466	Spectrogram 1	1	2528.800000000	2531.199000000	8.800	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	465	0			2520
467	Spectrogram 1	1	2530.000000000	2533.199000000	10.000	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	466	0			2520
468	Spectrogram 1	1	2533.600000000	2536.399000000	13.600	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	467	0			2520
469	Spectrogram 1	1	2540.800000000	2543.999000000	20.800	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	468	1	TP	Overlapping	2520
470	Spectrogram 1	1	2544.800000000	2547.999000000	24.800	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	469	0			2520
471	Spectrogram 1	1	2548.400000000	2550.399000000	28.400	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	470	0			2520
472	Spectrogram 1	1	2550.000000000	2551.999000000	30.000	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	471	0			2520
473	Spectrogram 1	1	2552.400000000	2554.399000000	32.400	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	472	0			2520
474	Spectrogram 1	1	2554.000000000	2557.599000000	34.000	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	473	0			2520
475	Spectrogram 1	1	2556.800000000	2559.199000000	36.800	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	474	0			2520
476	Spectrogram 1	1	2558.000000000	2561.199000000	38.000	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	475	0			2520
477	Spectrogram 1	1	2562.400000000	2564.399000000	42.400	7200.000	SMA03247_20210325_055000.wav	Dendropsophus_microcephalus	476	0			2520
1168	Spectrogram 1	1	6960.000000000	6962.799000000	0.000	1300.000	SMA03247_20210325_055000.wav	Alouatta_sp	1167	1	FP		6960
1169	Spectrogram 1	1	6963.600000000	6968.399000000	3.600	1300.000	SMA03247_20210325_055000.wav	Alouatta_sp	1168	0			6960
1170	Spectrogram 1	1	6971.200000000	6978.399000000	11.200	1300.000	SMA03247_20210325_055000.wav	Alouatta_sp	1169	0			6960
1171	Spectrogram 1	1	6980.800000000	6984.399000000	20.800	1300.000	SMA03247_20210325_055000.wav	Alouatta_sp	1170	0			6960
1172	Spectrogram 1	1	6986.800000000	6992.399000000	26.800	1300.000	SMA03247_20210325_055000.wav	Alouatta_sp	1171	1	TP	Noise	6960
1173	Spectrogram 1	1	6997.200000000	7001.599000000	37.200	1300.000	SMA03247_20210325_055000.wav	Alouatta_sp	1172	0			6960
1174	Spectrogram 1	1	7008.800000000	7011.599000000	48.800	1300.000	SMA03247_20210325_055000.wav	Alouatta_sp	1173	0			6960
1175	Spectrogram 1	1	7011.200000000	7015.999000000	51.200	1300.000	SMA03247_20210325_055000.wav	Alouatta_sp	1174	0			6960
431	Spectrogram 1	1	2132.800000000	2134.799000000	32.800	7200.000	SMA03247_20210325_060000.wav	Dendropsophus_microcephalus	430	0			2100
432	Spectrogram 1	1	2153.600000000	2156.799000000	53.600	7200.000	SMA03247_20210325_060000.wav	Dendropsophus_microcephalus	431	0			2100
433	Spectrogram 1	1	2155.600000000	2159.999000000	55.600	7200.000	SMA03247_20210325_060000.wav	Dendropsophus_microcephalus	432	0			2100
1120	Spectrogram 1	1	6601.600000000	6604.399000000	1.600	3000.000	SMA03247_20210603_180000.wav	Leptodactylus_fuscus	1119	0			6600
1121	Spectrogram 1	1	6608.400000000	6611.199000000	8.400	3000.000	SMA03247_20210603_180000.wav	Leptodactylus_fuscus	1120	0			6600
1122	Spectrogram 1	1	6615.200000000	6617.599000000	15.200	3000.000	SMA03247_20210603_180000.wav	Leptodactylus_fuscus	1121	0			6600
1123	Spectrogram 1	1	6616.400000000	6618.399000000	16.400	3000.000	SMA03247_20210603_180000.wav	Leptodactylus_fuscus	1122	0			6600
1124	Spectrogram 1	1	6618.400000000	6620.399000000	18.400	3000.000	SMA03247_20210603_180000.wav	Leptodactylus_fuscus	1123	0			6600
1125	Spectrogram 1	1	6628.000000000	6630.799000000	28.000	3000.000	SMA03247_20210603_180000.wav	Leptodactylus_fuscus	1124	0			6600
1126	Spectrogram 1	1	6632.000000000	6633.999000000	32.000	3000.000	SMA03247_20210603_180000.wav	Leptodactylus_fuscus	1125	0			6600
1127	Spectrogram 1	1	6644.000000000	6646.399000000	44.000	3000.000	SMA03247_20210603_180000.wav	Leptodactylus_fuscus	1126	0			6600
1128	Spectrogram 1	1	6654.800000000	6657.199000000	54.800	3000.000	SMA03247_20210603_180000.wav	Leptodactylus_fuscus	1127	0			6600
1129	Spectrogram 1	1	6658.000000000	6659.999000000	58.000	3000.000	SMA03247_20210603_180000.wav	Leptodactylus_fuscus	1128	0			6600
1057	Spectrogram 1	1	6064.000000000	6066.799000000	4.000	3000.000	SMA03247_20210603_181000.wav	Leptodactylus_fuscus	1056	0			6060
1058	Spectrogram 1	1	6066.000000000	6068.799000000	6.000	3000.000	SMA03247_20210603_181000.wav	Leptodactylus_fuscus	1057	0			6060
1059	Spectrogram 1	1	6073.200000000	6075.199000000	13.200	3000.000	SMA03247_20210603_181000.wav	Leptodactylus_fuscus	1058	0			6060
1060	Spectrogram 1	1	6074.000000000	6075.999000000	14.000	3000.000	SMA03247_20210603_181000.wav	Leptodactylus_fuscus	1059	0			6060
1061	Spectrogram 1	1	6077.200000000	6079.199000000	17.200	3000.000	SMA03247_20210603_181000.wav	Leptodactylus_fuscus	1060	0			6060
1062	Spectrogram 1	1	6083.200000000	6085.199000000	23.200	3000.000	SMA03247_20210603_181000.wav	Leptodactylus_fuscus	1061	0			6060
1063	Spectrogram 1	1	6085.200000000	6087.199000000	25.200	3000.000	SMA03247_20210603_181000.wav	Leptodactylus_fuscus	1062	0			6060
1064	Spectrogram 1	1	6106.400000000	6108.399000000	46.400	3000.000	SMA03247_20210603_181000.wav	Leptodactylus_fuscus	1063	1	FP		6060
1065	Spectrogram 1	1	6107.200000000	6109.199000000	47.200	3000.000	SMA03247_20210603_181000.wav	Leptodactylus_fuscus	1064	0			6060
1066	Spectrogram 1	1	6108.400000000	6110.799000000	48.400	3000.000	SMA03247_20210603_181000.wav	Leptodactylus_fuscus	1065	0			6060
964	Spectrogram 1	1	5340.000000000	5341.999000000	0.000	3000.000	SMA03247_20210605_181000.wav	Leptodactylus_fuscus	963	0			5340
965	Spectrogram 1	1	5362.400000000	5364.399000000	22.400	3000.000	SMA03247_20210605_181000.wav	Leptodactylus_fuscus	964	0			5340
966	Spectrogram 1	1	5363.200000000	5365.599000000	23.200	3000.000	SMA03247_20210605_181000.wav	Leptodactylus_fuscus	965	0			5340
967	Spectrogram 1	1	5372.800000000	5374.799000000	32.800	3000.000	SMA03247_20210605_181000.wav	Leptodactylus_fuscus	966	0			5340
968	Spectrogram 1	1	5386.400000000	5388.399000000	46.400	3000.000	SMA03247_20210605_181000.wav	Leptodactylus_fuscus	967	0			5340
969	Spectrogram 1	1	5387.200000000	5389.199000000	47.200	3000.000	SMA03247_20210605_181000.wav	Leptodactylus_fuscus	968	0			5340
970	Spectrogram 1	1	5391.200000000	5393.199000000	51.200	3000.000	SMA03247_20210605_181000.wav	Leptodactylus_fuscus	969	0			5340
971	Spectrogram 1	1	5393.200000000	5395.199000000	53.200	3000.000	SMA03247_20210605_181000.wav	Leptodactylus_fuscus	970	0			5340
972	Spectrogram 1	1	5394.000000000	5395.999000000	54.000	3000.000	SMA03247_20210605_181000.wav	Leptodactylus_fuscus	971	0			5340
16	Spectrogram 1	1	63.600000000	65.599000000	3.600	2500.000	SMA03247_20210605_200000.wav	Boana_platanera	15	0			60
17	Spectrogram 1	1	68.000000000	69.999000000	8.000	2500.000	SMA03247_20210605_200000.wav	Boana_platanera	16	0			60
18	Spectrogram 1	1	78.400000000	80.399000000	18.400	2500.000	SMA03247_20210605_200000.wav	Boana_platanera	17	0			60
19	Spectrogram 1	1	80.400000000	83.199000000	20.400	2500.000	SMA03247_20210605_200000.wav	Boana_platanera	18	0			60
20	Spectrogram 1	1	101.600000000	104.399000000	41.600	2500.000	SMA03247_20210605_200000.wav	Boana_platanera	19	0			60
21	Spectrogram 1	1	105.600000000	107.599000000	45.600	2500.000	SMA03247_20210605_200000.wav	Boana_platanera	20	0			60
22	Spectrogram 1	1	106.400000000	109.599000000	46.400	2500.000	SMA03247_20210605_200000.wav	Boana_platanera	21	0			60
23	Spectrogram 1	1	108.800000000	110.799000000	48.800	2500.000	SMA03247_20210605_200000.wav	Boana_platanera	22	0			60
24	Spectrogram 1	1	112.400000000	114.399000000	52.400	2500.000	SMA03247_20210605_200000.wav	Boana_platanera	23	0			60
25	Spectrogram 1	1	114.400000000	117.199000000	54.400	2500.000	SMA03247_20210605_200000.wav	Boana_platanera	24	0			60
26	Spectrogram 1	1	116.800000000	119.599000000	56.800	2500.000	SMA03247_20210605_200000.wav	Boana_platanera	25	0			60
155	Spectrogram 1	1	600.400000000	603.599000000	0.400	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	154	0			600
156	Spectrogram 1	1	604.000000000	605.999000000	4.000	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	155	0			600
157	Spectrogram 1	1	606.000000000	608.399000000	6.000	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	156	1	TP	Segment	600
158	Spectrogram 1	1	607.200000000	610.399000000	7.200	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	157	0			600
159	Spectrogram 1	1	611.600000000	613.599000000	11.600	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	158	0			600
160	Spectrogram 1	1	622.000000000	623.999000000	22.000	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	159	1	TP	Intensity	600
161	Spectrogram 1	1	625.200000000	627.199000000	25.200	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	160	0			600
162	Spectrogram 1	1	628.000000000	629.999000000	28.000	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	161	1	TP	Intensity	600
163	Spectrogram 1	1	630.800000000	633.599000000	30.800	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	162	0			600
164	Spectrogram 1	1	632.400000000	635.599000000	32.400	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	163	0			600
165	Spectrogram 1	1	635.600000000	637.599000000	35.600	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	164	0			600
166	Spectrogram 1	1	638.400000000	640.399000000	38.400	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	165	0			600
167	Spectrogram 1	1	639.200000000	642.399000000	39.200	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	166	0			600
168	Spectrogram 1	1	641.200000000	643.599000000	41.200	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	167	0			600
169	Spectrogram 1	1	642.400000000	644.399000000	42.400	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	168	0			600
170	Spectrogram 1	1	643.600000000	645.599000000	43.600	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	169	0			600
171	Spectrogram 1	1	644.400000000	647.999000000	44.400	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	170	0			600
172	Spectrogram 1	1	646.800000000	651.999000000	46.800	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	171	1	TP	Segment	600
173	Spectrogram 1	1	651.200000000	659.999000000	51.200	2500.000	SMA03247_20210606_191000.wav	Boana_platanera	172	1	TP	Segment	600
136	Spectrogram 1	1	481.600000000	483.599000000	1.600	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	135	0			480
137	Spectrogram 1	1	490.000000000	492.399000000	10.000	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	136	0			480
138	Spectrogram 1	1	491.600000000	494.399000000	11.600	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	137	0			480
139	Spectrogram 1	1	500.000000000	501.999000000	20.000	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	138	0			480
140	Spectrogram 1	1	509.600000000	511.599000000	29.600	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	139	0			480
141	Spectrogram 1	1	511.200000000	513.199000000	31.200	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	140	0			480
142	Spectrogram 1	1	512.000000000	515.599000000	32.000	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	141	0			480
143	Spectrogram 1	1	516.800000000	518.799000000	36.800	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	142	0			480
144	Spectrogram 1	1	517.600000000	519.599000000	37.600	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	143	0			480
145	Spectrogram 1	1	523.200000000	525.199000000	43.200	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	144	0			480
146	Spectrogram 1	1	526.400000000	528.399000000	46.400	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	145	0			480
147	Spectrogram 1	1	531.600000000	533.599000000	51.600	2500.000	SMA03247_20210606_200000.wav	Boana_platanera	146	0			480
367	Spectrogram 1	1	1324.000000000	1325.999000000	4.000	3100.000	SMA03247_20210607_060000.wav	Dendroplex_picus	366	1	TP	Noise	1320
368	Spectrogram 1	1	1333.600000000	1335.599000000	13.600	3100.000	SMA03247_20210607_060000.wav	Dendroplex_picus	367	1	TP	Noise	1320
369	Spectrogram 1	1	1346.000000000	1347.999000000	26.000	3100.000	SMA03247_20210607_060000.wav	Dendroplex_picus	368	0			1320
370	Spectrogram 1	1	1354.800000000	1356.799000000	34.800	3100.000	SMA03247_20210607_060000.wav	Dendroplex_picus	369	0			1320
371	Spectrogram 1	1	1367.600000000	1369.599000000	47.600	3100.000	SMA03247_20210607_060000.wav	Dendroplex_picus	370	1	TP	Noise	1320
780	Spectrogram 1	1	4202.400000000	4204.399000000	2.400	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	779	0			4200
781	Spectrogram 1	1	4203.600000000	4205.599000000	3.600	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	780	0			4200
782	Spectrogram 1	1	4212.000000000	4214.799000000	12.000	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	781	0			4200
783	Spectrogram 1	1	4214.800000000	4217.199000000	14.800	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	782	0			4200
784	Spectrogram 1	1	4217.600000000	4219.599000000	17.600	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	783	0			4200
785	Spectrogram 1	1	4221.200000000	4223.199000000	21.200	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	784	0			4200
786	Spectrogram 1	1	4223.600000000	4225.599000000	23.600	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	785	0			4200
787	Spectrogram 1	1	4224.400000000	4226.399000000	24.400	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	786	0			4200
788	Spectrogram 1	1	4226.400000000	4228.799000000	26.400	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	787	0			4200
789	Spectrogram 1	1	4231.600000000	4233.599000000	31.600	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	788	0			4200
790	Spectrogram 1	1	4234.800000000	4237.199000000	34.800	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	789	0			4200
791	Spectrogram 1	1	4237.600000000	4239.599000000	37.600	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	790	0			4200
792	Spectrogram 1	1	4239.200000000	4241.199000000	39.200	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	791	0			4200
793	Spectrogram 1	1	4240.400000000	4242.399000000	40.400	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	792	0			4200
794	Spectrogram 1	1	4243.600000000	4245.599000000	43.600	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	793	0			4200
795	Spectrogram 1	1	4245.200000000	4247.199000000	45.200	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	794	0			4200
796	Spectrogram 1	1	4252.800000000	4257.199000000	52.800	3500.000	SMA03251_20210324_050000.wav	Leptodactylus_fragilis	795	1	TP	Overlapping	4200
1095	Spectrogram 1	1	6395.600000000	6397.599000000	35.600	3000.000	SMA03251_20210324_050000.wav	Leptodactylus_fuscus	1094	0			6360
1096	Spectrogram 1	1	6397.200000000	6399.199000000	37.200	3000.000	SMA03251_20210324_050000.wav	Leptodactylus_fuscus	1095	0			6360
1097	Spectrogram 1	1	6401.200000000	6403.199000000	41.200	3000.000	SMA03251_20210324_050000.wav	Leptodactylus_fuscus	1096	0			6360
1098	Spectrogram 1	1	6404.000000000	6406.399000000	44.000	3000.000	SMA03251_20210324_050000.wav	Leptodactylus_fuscus	1097	0			6360
1099	Spectrogram 1	1	6406.400000000	6408.399000000	46.400	3000.000	SMA03251_20210324_050000.wav	Leptodactylus_fuscus	1098	0			6360
1001	Spectrogram 1	1	5700.400000000	5702.399000000	0.400	3000.000	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	1000	0			5700
1002	Spectrogram 1	1	5702.800000000	5704.799000000	2.800	3000.000	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	1001	0			5700
1003	Spectrogram 1	1	5714.800000000	5716.799000000	14.800	3000.000	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	1002	0			5700
1004	Spectrogram 1	1	5715.600000000	5717.599000000	15.600	3000.000	SMA03251_20210324_051000.wav	Leptodactylus_fuscus	1003	0			5700
